地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30010,20180423,東京湾　１,東京湾（９）,B,948,上層（表層）,0.5,千葉県,曇り,16.7,17.4,8.4,,,1.9,8.3,9.7,,2.6,,,,0.98,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.42,,,0.47,,,,,,,,0.06,1.9,0.03,3.30E+04,24,2.4,1.6,,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180423,東京湾　１,東京湾（９）,B,948,下層,7.4,千葉県,曇り,16.7,16.5,8.4,,,1.9,8.1,7.7,,2,,,,0.77,0.058,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.29,,,0.33,,,,,,,,0.21,,0.038,,,2.1,1.8,,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180522,東京湾　１,東京湾（９）,B,951,上層（表層）,0.5,千葉県,快晴,25.3,21.2,8.6,,,3.2,8.6,13,,5.4,,<2.0E+00,<0.5,0.76,0.065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.08,,,0.095,,,,,,,,<0.01,2.7,0.022,2.60E+04,57,3,1.7,,27.41,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180522,東京湾　１,東京湾（９）,B,951,下層,7.6,千葉県,快晴,25.3,19.6,8.6,,,3.2,8.3,8.9,,3,,,,0.49,0.037,0.006,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.1,,,0.12,,,,,,,,0.03,,0.012,,,2.1,1.6,,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180606,東京湾　１,東京湾（９）,B,1105,上層（表層）,0.5,千葉県,雨,23,22.4,8.3,,,2,8.4,9,,5.5,,,,0.84,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.4,,,0.43,,,,,,,,0.03,3.8,0.02,3.60E+04,22,3.6,2.3,,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180606,東京湾　１,東京湾（９）,B,1105,下層,7.3,千葉県,雨,23,19.1,8.3,,,2,7.9,0.7,,3.8,,,,0.87,0.14,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.03,,,0.043,,,,,,,,0.3,,0.07,,,2.7,1.7,,30.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180723,東京湾　１,東京湾（９）,B,1002,上層（表層）,0.5,千葉県,晴れ,32.5,29.8,8,,,1.5,8.9,7.3,,5.3,,2.00E+00,<0.5,0.76,0.072,0.002,<0.00006,0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,3.7,0.018,2.10E+04,49,4.1,2.9,,26.25,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180723,東京湾　１,東京湾（９）,B,1002,下層,7,千葉県,晴れ,32.5,28.3,8,,,1.5,8.5,4.2,,3,,,,0.6,0.06,0.002,<0.00006,0.0008,4.2,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,0.06,,0.023,,,2.7,2.4,,28.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180801,東京湾　１,東京湾（９）,B,949,上層（表層）,0.5,千葉県,快晴,28.5,28,8.2,,,1.9,8.5,9.8,,5.4,,,,1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.28,,,0.3,,,,,,,,0.09,3.6,0.043,1.90E+04,17,4.1,3,,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180801,東京湾　１,東京湾（９）,B,953,下層,7.2,千葉県,快晴,28.5,25.4,8.2,,,1.9,8,5,,2.4,,,,0.7,0.091,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.11,,,0.13,,,,,,,,0.14,,0.059,,,2.5,1.9,,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180913,東京湾　１,東京湾（９）,B,940,上層（表層）,0.5,千葉県,曇り,24.2,25.8,8.6,,,3.2,8.3,6.4,,3.6,,,,0.59,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.11,,,0.12,,,,,,,,0.09,2.6,0.047,1.50E+03,3.2,1.4,1.4,,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20180913,東京湾　１,東京湾（９）,B,940,下層,7.6,千葉県,曇り,24.2,24.6,8.6,,,3.2,8.2,3.1,,2.9,,,,0.51,0.073,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.1,,,0.11,,,,,,,,0.1,,0.06,,,1.6,1.5,,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181002,東京湾　１,東京湾（９）,B,1000,上層（表層）,0.5,千葉県,晴れ,26.1,22.9,8.5,,,2,8,6.7,,3.6,,,,0.93,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.47,,,0.49,,,,,,,,0.17,2,0.096,1.40E+03,2.8,1.7,1.4,,26.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181002,東京湾　１,東京湾（９）,B,1000,下層,7.5,千葉県,晴れ,26.1,22.7,8.5,,,2,8,5.7,,2.5,,,,0.68,0.086,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.25,,,0.27,,,,,,,,0.13,,0.08,,,1.6,1.2,,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181106,東京湾　１,東京湾（９）,B,950,上層（表層）,0.5,千葉県,時々雨,21.3,19.4,7.7,,,3,8,6.7,,1.7,,<2.0E+00,<0.5,0.63,0.067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.4,,,0.43,,,,,,,,0.03,1.4,0.051,1.10E+03,1.8,1.7,1.3,,30.96,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181106,東京湾　１,東京湾（９）,B,950,下層,6.7,千葉県,時々雨,21.3,19.5,7.7,,,3,8.1,6.4,,3.9,,,,0.83,0.089,0.004,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.36,,,0.38,,,,,,,,0.03,,0.053,,,1.7,1.4,,31.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181204,東京湾　１,東京湾（９）,B,1002,上層（表層）,0.5,千葉県,晴れ,16.9,16.9,8.1,,,3.5,8,7.5,,2.5,,,,0.62,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.31,,,0.35,,,,,,,,0.09,1.6,0.046,2.30E+03,3,1.7,1,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20181204,東京湾　１,東京湾（９）,B,1002,下層,7.1,千葉県,晴れ,16.9,17.3,8.1,,,3.5,8,6,,2.1,,,,0.55,0.053,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.18,,,0.21,,,,,,,,0.09,,0.045,,,1.6,0.9,,32.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190108,東京湾　１,東京湾（９）,B,945,上層（表層）,0.5,千葉県,晴れ,4.9,11.3,8.6,,,3.7,8,8.9,,2.1,,<2.0E+00,<0.5,0.78,0.059,0.003,<0.00006,0.0009,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.063,0.41,,,0.47,<0.005,,,,,,,0.08,1.4,0.049,1.60E+03,6.6,1.8,1.6,,32.02,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190108,東京湾　１,東京湾（９）,B,945,下層,7.6,千葉県,晴れ,4.9,12.2,8.6,,,3.7,8,7.9,,1.7,,,,0.67,0.055,0.004,<0.00006,0.0008,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.32,,,0.38,,,,,,,,0.06,,0.047,,,1.7,1.4,,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190218,東京湾　１,東京湾（９）,B,1005,上層（表層）,0.5,千葉県,快晴,9.6,9.7,8.2,,,2.5,8.2,9.8,,2.4,,,,0.66,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.33,,,0.35,,,,,,,,0.04,1.5,0.025,4.20E+03,11,1.8,1,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190218,東京湾　１,東京湾（９）,B,1005,下層,7.2,千葉県,快晴,9.6,10.4,8.2,,,2.5,8.1,8.5,,2.1,,,,0.56,0.05,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.25,,,0.27,,,,,,,,0.05,,0.035,,,1.4,1,,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190301,東京湾　１,東京湾（９）,B,952,上層（表層）,0.5,千葉県,曇り,9.1,9.9,8.6,,,3.7,8.3,9.5,,3,,,,0.94,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.54,,,0.57,,,,,,,,0.07,2.2,0.022,4.40E+03,8.9,1.8,1.3,,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,20190301,東京湾　１,東京湾（９）,B,952,下層,7.6,千葉県,曇り,9.1,10.2,8.6,,,3.7,8.3,8.2,,2.9,,,,0.74,0.028,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.41,,,0.44,,,,,,,,0.04,,0.016,,,1.8,1.2,,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180423,東京湾　２,東京湾（４）,C,1047,上層（表層）,0.5,千葉県,曇り,16.6,18.9,6.7,,,2,8.2,8.9,,2.9,,,,0.97,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.54,,,0.6,,,,,,,,0.32,2.3,0.094,,20,3.2,1.8,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180423,東京湾　２,東京湾（４）,C,1047,下層,5.7,千葉県,曇り,16.6,18.4,6.7,,,2,8.2,7.9,,2.6,,,,0.87,0.059,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.4,,,0.44,,,,,,,,0.08,,0.03,,,2.4,1.8,,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180522,東京湾　２,東京湾（４）,C,1336,上層（表層）,0.5,千葉県,快晴,27.7,23.9,6.4,,,1.5,8.5,11,,5.4,,7.00E+00,<0.5,0.75,0.079,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.2,,,0.23,,,,,,,,<0.01,3.7,0.03,,41,3.7,2.2,,25.81,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180522,東京湾　２,東京湾（４）,C,1336,下層,5.4,千葉県,快晴,27.7,21.3,6.4,,,1.5,8.3,5.7,,3.2,,,,0.65,0.059,0.002,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.13,,,0.15,,,,,,,,0.08,,0.022,,,2.2,1.9,,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180606,東京湾　２,東京湾（４）,C,1520,上層（表層）,0.5,千葉県,雨,20.1,23.9,5.8,,,1.3,8.4,9.8,,7.2,,,,0.79,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.04,,,0.055,,,,,,,,0.01,4.1,0.03,,62,4.8,2.5,,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180606,東京湾　２,東京湾（４）,C,1520,下層,4.8,千葉県,雨,20.1,21.4,5.8,,,1.3,8.1,2.8,,4.4,,,,0.78,0.15,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,,0.014,,,,,,,,0.26,,0.095,,,2.9,2,,28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180723,東京湾　２,東京湾（４）,C,1357,上層（表層）,0.5,千葉県,晴れ,32.8,30.8,7,,,1.8,8.9,10,,7.7,,1.30E+01,<0.5,1,0.14,0.002,<0.00006,0.0009,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.003,<0.01,,,0.013,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,<0.01,4.2,0.039,,86,7.8,2.8,,25.61,,<0.05,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.007,<0.0002,<0.00004,0.03,0.0019,<0.02,<0.003,<0.00004,<0.002,<0.001
30020,20180723,東京湾　２,東京湾（４）,C,1357,下層,6,千葉県,晴れ,32.8,29.8,7,,,1.8,8.8,5.9,,6,,,,0.76,0.11,0.003,<0.00006,0.0006,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,,0.013,,,,,,,,0.02,,0.028,,,4.9,2.9,,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180801,東京湾　２,東京湾（４）,C,1443,上層（表層）,0.5,千葉県,快晴,31,30.3,5.9,,,1.3,8.5,9.1,,6,,,,0.98,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,0.05,3.8,0.05,,29,6.6,4.7,,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180801,東京湾　２,東京湾（４）,C,1446,下層,4.9,千葉県,快晴,31,27.7,5.9,,,1.3,8.3,5.7,,4.4,,,,0.9,0.13,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.03,,,0.038,,,,,,,,0.15,,0.061,,,4.6,2.6,,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180913,東京湾　２,東京湾（４）,C,1239,上層（表層）,0.5,千葉県,曇り,26.6,26,6,,,3.1,8,4.3,,3.8,,,,0.87,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.19,,,0.22,,,,,,,,0.23,2.2,0.1,,3.3,2,1.5,,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20180913,東京湾　２,東京湾（４）,C,1239,下層,5,千葉県,曇り,26.6,25.5,6,,,3.1,8,3.7,,3.3,,,,0.75,0.11,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.1,,,0.12,,,,,,,,0.26,,0.09,,,1.7,1.4,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181002,東京湾　２,東京湾（４）,C,1255,上層（表層）,0.5,千葉県,晴れ,25,23.7,6.7,,,2.8,8,6.6,,4.1,,,,1.5,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.8,,,0.85,,,,,,,,0.31,2.5,0.14,,3.5,2.1,1.5,,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181002,東京湾　２,東京湾（４）,C,1255,下層,5.7,千葉県,晴れ,25,23,6.7,,,2.8,8,5.9,,2.7,,,,0.94,0.11,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.33,,,0.35,,,,,,,,0.23,,0.1,,,1.7,1.2,,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181106,東京湾　２,東京湾（４）,C,1306,上層（表層）,0.5,千葉県,時々雨,18.7,19,6.7,,,3.4,8,8.2,,3.8,,3.30E+02,<0.5,0.83,0.11,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.34,,,0.38,,,,,,,,0.1,2.5,0.086,,18,2,1.5,,29.19,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181106,東京湾　２,東京湾（４）,C,1306,下層,5.7,千葉県,時々雨,18.7,18.9,6.7,,,3.4,8.1,8.3,,2.4,,,,0.62,0.076,0.001,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.26,,,0.29,,,,,,,,0.07,,0.063,,,1.5,1.4,,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181204,東京湾　２,東京湾（４）,C,1320,上層（表層）,0.5,千葉県,晴れ,17.6,15.8,7.2,,,3.8,7.9,7.9,,2.9,,,,0.91,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.44,,,0.48,,,,,,,,0.25,2,0.085,,2.4,1.8,1.1,,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20181204,東京湾　２,東京湾（４）,C,1320,下層,6.2,千葉県,晴れ,17.6,15.3,7.2,,,3.8,7.9,7.6,,2.2,,,,0.59,0.074,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.32,,,0.36,,,,,,,,0.1,,0.06,,,1.8,1,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190108,東京湾　２,東京湾（４）,C,1300,上層（表層）,0.5,千葉県,晴れ,7,9.2,5.2,,,2.2,8.2,12,,3.9,,3.30E+01,<0.5,0.9,0.087,0.002,<0.00006,0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.064,0.63,,,0.69,<0.005,,,,,,,0.01,2.4,0.038,,28,2.3,2.1,,30.92,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190108,東京湾　２,東京湾（４）,C,1300,下層,4.2,千葉県,晴れ,7,8.5,5.2,,,2.2,8.2,12,,3.6,,,,0.85,0.068,0.002,<0.00006,0.0007,12,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.41,,,0.45,,,,,,,,0.02,,0.027,,,2.2,1.7,,31.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190218,東京湾　２,東京湾（４）,C,1415,上層（表層）,0.5,千葉県,快晴,11.2,8.4,7.2,,,2.1,8.5,13,,4.8,,,,0.74,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.22,,,0.24,,,,,,,,<0.01,2.4,0.017,,34,3.2,1.3,,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190218,東京湾　２,東京湾（４）,C,1415,下層,6.2,千葉県,快晴,11.2,8,7.2,,,2.1,8.4,11,,4.4,,,,0.7,0.066,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.24,,,0.26,,,,,,,,<0.01,,0.02,,,3.2,1.3,,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190301,東京湾　２,東京湾（４）,C,1234,上層（表層）,0.5,千葉県,曇り,12,9.7,6.7,,,2.2,8.3,10,,5.9,,,,1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.47,,,0.51,,,,,,,,0.26,3.1,0.061,,20,3.1,1.6,,27.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20190301,東京湾　２,東京湾（４）,C,1234,下層,5.7,千葉県,曇り,12,9.5,6.7,,,2.2,8.4,9.5,,5.7,,,,0.91,0.066,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.26,,,0.28,,,,,,,,0.04,,0.018,,,3.5,1.5,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180410,船橋　１,東京湾（３）,C,946,上層（表層）,0.5,船橋市,快晴,16.4,16.2,14.3,,,2,8.1,9.2,,4.3,,,,1.1,0.1,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.46,,,0.5,,,,,,,,0.18,2.8,0.033,,31,1.9,1,,28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180410,船橋　１,東京湾（３）,C,946,下層,13.3,船橋市,快晴,16.4,15.5,14.3,,,2,8,5.3,,3.1,,,,0.86,0.077,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.27,,,0.3,,,,,,,,0.25,2.3,0.04,,,1.5,1,,30.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180511,船橋　１,東京湾（３）,C,942,上層（表層）,0.5,船橋市,晴れ,17.5,18.9,14.4,,,3,8.1,5.6,,3,,,,0.84,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.22,,,0.24,,,,,,,,0.19,2.2,0.037,,30,1.7,1,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180511,船橋　１,東京湾（３）,C,942,下層,13.4,船橋市,晴れ,17.5,17,14.4,,,3,7.8,2.3,,1.8,,,,0.63,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.1,,,0.13,,,,,,,,0.3,1.2,0.066,,,1.1,1,,33.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180622,船橋　１,東京湾（３）,C,948,上層（表層）,0.5,船橋市,晴れ,25.5,22.8,14.4,,,2.5,8.2,8.5,,4.1,,1.30E+03,<0.5,1,0.11,0.007,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.44,,,0.47,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.19,2.8,0.058,,14,1.8,1,,27.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180622,船橋　１,東京湾（３）,C,948,下層,13.4,船橋市,晴れ,25.5,18.2,14.4,,,2.5,7.7,<0.5,,2.1,,,,0.84,0.18,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.47,1.5,0.15,,,1.1,1,,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180622,船橋　１,東京湾（３）,C,948,混合,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0003,<0.1,0.002,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,,<0.005,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.009,<0.0002,<0.00004,0.08,0.0028,<0.02,<0.003,<0.00004,<0.002,<0.001
30030,20180710,船橋　１,東京湾（３）,C,939,上層（表層）,0.5,船橋市,晴れ,28.8,28.2,13.8,,,1.6,8.6,11,,7.8,,,,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.06,,,0.072,,,,,,,,0.09,4.3,0.012,,110,4.5,2,,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180710,船橋　１,東京湾（３）,C,939,下層,12.8,船橋市,晴れ,28.8,25,13.8,,,1.6,8.1,<0.5,,3.2,,,,0.84,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.45,2.7,0.094,,,1.9,1,,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180821,船橋　１,東京湾（３）,C,943,上層（表層）,0.5,船橋市,晴れ,28,26.8,14.1,,,3.6,8.3,5.8,,3.7,,2.30E+01,<0.5,0.5,0.091,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.1,2.5,0.028,,17,2.5,1,,29.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180821,船橋　１,東京湾（３）,C,943,下層,13.1,船橋市,晴れ,28,24.2,14.1,,,3.6,7.8,<0.5,,2.3,,,,0.63,0.13,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,,0.012,,,,,,,,0.36,1.2,0.099,,,1.6,1,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180821,船橋　１,東京湾（３）,C,943,混合,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
