地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11030,20200511,新瀬又橋,村田川,C,950,流心（中央）,0.2,市原市,薄曇り,26.4,18.4,1.56,0.73,0.07,,7.9,8.8,1.1,2.8,5,4.60E+03,,1.7,0.055,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.4,>30.0,<0.1,1.4,<0.005,<0.005,<0.01,0.6,<0.1,<0.02,,0.09,,0.033,,,1.4,,25,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20200608,新瀬又橋,村田川,C,1010,流心（中央）,0.2,市原市,晴れ,23,18.8,1.58,1.59,0.16,,8,8.8,1.2,3.6,7,7.90E+03,,1.6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.3,>30.0,,1.3,,,,,,,,0.03,,0.03,,,1.7,,27,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20200721,新瀬又橋,村田川,C,1000,流心（中央）,0.2,市原市,晴れ,28.6,21.2,1.55,1.28,0.14,,7.8,8.4,1.3,3.4,11,4.90E+04,,1.4,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.1,>30.0,,1.1,,,,,,,,<0.03,,0.037,,,1.8,,24,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20200803,新瀬又橋,村田川,C,1148,流心（中央）,0.2,市原市,晴れ,32,21.4,1.6,0.9,0.08,,8.1,8.8,1.1,3.3,8,6.30E+03,,1.6,0.049,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.3,>30.0,<0.1,1.3,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,<0.03,,0.037,,,1.4,,27,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20200901,新瀬又橋,村田川,C,1157,流心（中央）,0.2,市原市,曇り,29.4,21,1.62,1.07,0.1,,8,8.7,1.2,2.9,9,1.70E+04,,1.6,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.4,>30.0,,1.4,,,,,,,,0.04,,0.031,,,1.4,,27,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20201001,新瀬又橋,村田川,C,1200,流心（中央）,0.2,市原市,雨,18.4,17.4,1.98,1.11,0.1,,7.9,8.9,0.9,4.2,11,7.90E+03,,1.7,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.4,>30.0,,1.4,,,,,,,,0.03,,0.043,,,1.6,,28,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20201102,新瀬又橋,村田川,C,945,流心（中央）,0.2,市原市,曇り,17.6,14.8,1.58,1,0.11,,8,9.8,0.8,1.4,6,3.30E+03,,1.7,0.038,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.4,>30.0,<0.1,1.5,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.08,,0.036,,,1.1,,29,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20201201,新瀬又橋,村田川,C,920,流心（中央）,0.2,市原市,晴れ,10.2,10.6,1.84,0.7,0.06,,8,10,1.1,2.2,6,2.40E+03,,1.8,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.5,>30.0,,1.5,,,,,,,,0.04,,0.041,,,0.9,,27,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210112,新瀬又橋,村田川,C,1230,流心（中央）,0.2,市原市,曇り,5.8,7.8,1.64,0.73,0.09,,7.8,10,1.4,2,3,3.30E+03,,1.9,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.8,>30.0,,1.8,,,,,,,,<0.03,,0.034,,,0.8,,26,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210201,新瀬又橋,村田川,C,956,流心（中央）,0.2,市原市,晴れ,4.4,8.6,1.65,0.7,0.08,,7.9,10,0.7,2.6,5,1.10E+03,,1.8,0.038,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.6,>30.0,<0.1,1.6,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.07,,0.033,,,0.9,,21,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210301,新瀬又橋,村田川,C,934,流心（中央）,0.2,市原市,曇り,15,11.4,1.42,0.52,0.05,,8,10,0.6,2,5,1.10E+03,,1.7,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.5,>30.0,,1.6,,,,,,,,0.04,,0.035,,,0.9,,24,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200422,江川橋,村田川,C,1042,流心（中央）,0.2,市原市,晴れ,18.4,15.2,0.73,2.65,0.21,,8,9.7,1,3.5,13,1.10E+04,,1.6,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,>30.0,,1.2,,,,,,,,0.05,,0.048,,,1.8,,29,,22,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200511,江川橋,村田川,C,1055,流心（中央）,0.2,市原市,晴れ,26,19.8,0.84,2.41,0.16,,8,9.6,1.6,3.7,9,7.90E+03,,1.6,0.071,0.003,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,1.2,>30.0,<0.1,1.2,<0.005,<0.005,<0.01,0.6,<0.1,<0.02,,0.05,,0.051,,,1.7,,30,,20,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200608,江川橋,村田川,C,1125,流心（中央）,0.2,市原市,晴れ,26,20.4,0.68,2.72,0.25,,8.1,9.4,1.7,4.3,9,7.90E+04,,1.4,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.1,>30.0,,1.1,,,,,,,,0.1,,0.057,,,2,,30,,18,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200721,江川橋,村田川,C,1208,流心（中央）,0.2,市原市,曇り,29.6,21.6,0.6,2.8,0.25,,8,8.8,0.8,3.1,6,9.40E+03,,1.4,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.1,>30.0,,1.1,,,,,,,,0.04,,0.052,,,1.8,,34,,26,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200803,江川橋,村田川,C,937,流心（中央）,0.2,市原市,晴れ,30.4,21.6,0.76,2.12,0.18,,8.2,10,0.9,3.2,5,2.40E+04,,1.4,0.048,0.001,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,<0.03,1.2,>30.0,<0.1,1.2,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.05,,0.041,,,1.5,,33,,24,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20200901,江川橋,村田川,C,1100,流心（中央）,0.2,市原市,曇り,27.8,21.8,0.71,2,0.17,,8.1,9,0.7,2.8,12,1.30E+05,,1.5,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,>30.0,,1.2,,,,,,,,0.07,,0.05,,,1.5,,32,,22,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20201001,江川橋,村田川,C,1054,流心（中央）,0.2,市原市,雨,17.4,17.6,0.76,3.01,0.25,,8,9,1,3.9,10,2.40E+04,,1.5,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,>30.0,,1.2,,,,,,,,0.05,,0.056,,,1.5,,32,,23,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20201102,江川橋,村田川,C,1246,流心（中央）,0.2,市原市,曇り,20.4,15.8,0.8,2.45,0.18,,8.1,10,1,1.8,5,4.90E+04,,1.6,0.053,0.002,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.03,1.2,>30.0,<0.1,1.3,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.07,,0.052,,,1.4,,33,,24,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20201201,江川橋,村田川,C,1014,流心（中央）,0.2,市原市,晴れ,11.8,10.8,0.61,2.13,0.17,,8.1,11,1,2.5,7,7.90E+03,,1.6,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.3,>30.0,,1.3,,,,,,,,0.03,,0.045,,,1.1,,30,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210112,江川橋,村田川,C,1052,流心（中央）,0.2,市原市,曇り,5.6,7.4,0.89,1.56,0.11,,8,11,1.3,2.3,4,1.10E+04,,1.8,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.4,>30.0,,1.4,,,,,,,,0.14,,0.052,,,0.9,,30,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210201,江川橋,村田川,C,1112,流心（中央）,0.2,市原市,晴れ,6.8,9.6,0.92,2.14,0.14,,8,11,0.7,3.2,5,4.90E+03,,1.6,0.05,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.03,1.3,>30.0,<0.1,1.4,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.11,,0.049,,,1,,23,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210301,江川橋,村田川,C,1040,流心（中央）,0.2,市原市,曇り,16,12,0.69,1.57,0.14,,8,11,0.6,2.2,5,3.30E+03,,1.6,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,>30.0,,1.2,,,,,,,,0.08,,0.051,,,1,,33,,25,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200422,新村田橋,村田川,C,950,流心（中央）,0.2,市原市,曇り,18.6,15.4,1.35,6.65,0.22,,7.8,8.4,1,3.4,10,1.70E+04,,2.1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.1,>30.0,,1.1,,,,,,,,0.39,,0.057,,,0.8,,960,,3100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200511,新村田橋,村田川,C,1250,流心（中央）,0.2,市原市,晴れ,26.2,21.2,1.3,5.63,0.28,,7.8,7.7,1.1,3.5,11,1.70E+04,,2.7,0.1,0.011,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.29,0.09,1.1,>30.0,1,1.2,<0.005,<0.005,<0.01,0.4,0.1,<0.02,,1.2,,0.072,,,0.8,,1100,,3600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200608,新村田橋,村田川,C,1203,流心（中央）,0.2,市原市,晴れ,27,22.6,0.8,4.27,0.34,,7.9,6.6,1.4,6.4,21,3.30E+04,,2.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.75,>30.0,,0.83,,,,,,,,1,,0.078,,,1,,1700,,5900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200721,新村田橋,村田川,C,1102,流心（中央）,0.2,市原市,晴れ,31,23,0.76,4.29,0.25,,7.7,7.8,0.6,4.8,24,7.00E+04,,2.1,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1,>30.0,,1.1,,,,,,,,0.67,,0.06,,,1.1,,450,,1300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200803,新村田橋,村田川,C,1025,流心（中央）,0.2,市原市,晴れ,31.2,23.2,0.71,3.5,0.27,,7.9,7,1.1,5,17,1.30E+05,,2.5,0.12,0.005,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.28,0.04,0.91,>30.0,1.1,0.95,<0.005,<0.005,<0.01,<0.1,0.2,<0.02,,1.1,,0.11,,,0.8,,1200,,4000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20200901,新村田橋,村田川,C,1000,流心（中央）,0.2,市原市,曇り,29.4,25.4,1.07,3.19,0.16,,7.9,5.7,0.6,5,10,1.70E+04,,2.3,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.82,>30.0,,0.87,,,,,,,,1.1,,0.072,,,0.8,,1200,,4200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20201001,新村田橋,村田川,C,1000,流心（中央）,0.2,市原市,雨,17.2,19.2,1.26,8.07,0.26,,7.8,6.9,0.6,4.3,7,7.00E+04,,2,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,>30.0,,1,,,,,,,,0.89,,0.069,,,0.7,,1300,,4600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20201102,新村田橋,村田川,C,1140,流心（中央）,0.2,市原市,曇り,20,16.8,1.6,4.64,0.12,,7.9,8.5,0.6,2.7,4,3.30E+04,,2,0.058,0.003,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.23,0.06,1.1,>30.0,0.6,1.2,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.59,,0.057,,,0.6,,820,,2700,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.09,0.0004,<0.001,<0.1,<0.00007,<0.002,<0.0003
11050,20201201,新村田橋,村田川,C,1108,流心（中央）,0.2,市原市,晴れ,13.2,12.8,1.18,4.29,0.14,,7.9,9.2,0.7,3.2,6,7.90E+03,,2.3,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.2,>30.0,,1.3,,,,,,,,0.71,,0.064,,,0.6,,690,,2200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210112,新村田橋,村田川,C,936,流心（中央）,0.2,市原市,曇り,5.4,7.8,1.52,8.25,0.19,,7.8,10,2.1,2.6,3,1.70E+04,,2.6,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,1.3,>30.0,,1.3,,,,,,,,0.97,,0.059,,,0.8,,490,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210201,新村田橋,村田川,C,1258,流心（中央）,0.2,市原市,晴れ,15,10,1.31,6,0.21,,7.8,10,0.6,4.2,6,4.60E+03,,2.4,0.05,0.004,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.21,0.08,1.2,>30.0,0.7,1.3,<0.005,<0.005,<0.01,<0.1,0.1,<0.02,,0.77,,0.049,,,0.7,,960,,3000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210301,新村田橋,村田川,C,1156,流心（中央）,0.1,市原市,晴れ,20,13.6,0.2,2.33,0.13,,7.9,10,0.6,4.2,6,3.10E+03,,2.4,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,>30.0,,1,,,,,,,,0.66,,0.067,,,0.7,,1000,,3600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20200410,都橋,都川,E,805,流心（中央）,0.2,千葉市,晴れ,9.7,13.5,3.78,8.33,0.15,,7.3,8.3,0.8,2.6,<1,,,2.4,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20200507,都橋,都川,E,1030,流心（中央）,0.2,千葉市,晴れ,20.2,17.8,2.5,0.8,0.03,,7.7,8.1,1,4.8,6,,,1.6,0.087,0.008,<0.00006,0.0058,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.13,0.04,1.2,>30.0,0.6,1.2,,<0.005,<0.01,0.1,<0.1,<0.02,,0.13,,0.074,,,2.1,,810,,2600,<0.05,,0.003,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11060,20200612,都橋,都川,E,1010,流心（中央）,0.2,千葉市,曇り,29.6,24.4,3.99,11.1,0.19,,7.6,7.2,1.6,5.9,4,7.90E+04,<0.5,1.8,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.03,<0.0002,<0.001,<0.1,<0.00007,<0.002,<0.0003
11060,20200722,都橋,都川,E,840,流心（中央）,0.2,千葉市,雨,26.5,21.8,3.43,12,0.24,,7.8,7.4,<0.5,3.4,1,,,1.8,0.054,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.15,0.03,1.9,>30.0,0.5,1.9,,,,,,,,0.05,,0.056,,,1.6,,670,,2000,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20200813,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,31.8,25,3.33,3.95,0.09,,7.8,6.6,<0.5,2.9,1,,,2.3,0.056,0.002,0.00007,0.0031,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,<0.1,0.1,<0.02,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20200903,都橋,都川,E,820,流心（中央）,0.2,千葉市,晴れ,30.5,24.6,3.54,6.35,0.13,,7.7,6,0.5,3.5,2,3.30E+04,<0.5,2.1,0.12,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.2,<0.03,1.9,>30.0,0.6,2,,<0.005,,,,,,0.1,,0.1,,,2.6,,860,,2800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20201021,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,15.3,14.9,3.94,3.74,0.06,,7.9,8.5,0.6,2.7,2,,,2.2,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20201105,都橋,都川,E,830,流心（中央）,0.2,千葉市,晴れ,14.3,13.1,3.83,7.62,0.13,,7.8,8.3,0.7,2.2,1,,,2.5,0.076,0.003,0.00014,0.0045,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.12,0.03,2.4,>30.0,0.3,2.4,,<0.005,<0.01,0.1,<0.1,<0.02,,0.05,,0.081,,,1.1,,100,,1300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20201204,都橋,都川,E,1050,流心（中央）,0.2,千葉市,晴れ,10.2,12.6,3.67,7.77,0.15,,7.9,8.9,0.7,2.2,1,1.40E+03,<0.5,2.4,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210113,都橋,都川,E,810,流心（中央）,0.2,千葉市,晴れ,2.4,7.3,3.84,7.38,0.13,,7.8,9.5,1.4,3.3,2,,,2.9,0.11,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.12,0.05,2.5,>30.0,0.4,2.5,,,,,,,,0.1,,0.1,,,1.5,,600,,1600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210204,都橋,都川,E,755,流心（中央）,0.2,千葉市,晴れ,1.9,7.9,4.11,6.77,0.11,,7.7,9.7,1.4,3.1,3,,,2.8,0.098,0.005,0.00009,0.0091,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,0.1,0.2,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210310,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,10.9,11.9,3.55,3.35,0.07,,7.8,8.6,1,1.9,1,1.30E+03,<0.5,2.7,0.078,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.1,0.03,2.1,>30.0,0.4,2.1,,<0.005,,,,,,0.07,,0.072,,,1.2,,630,,2000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200410,日本橋,葭川,E,1030,流心（中央）,0.2,千葉市,晴れ,11,12.5,3.27,1.79,0.07,,7.3,6.6,4.9,7.4,1,,,8.7,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200507,日本橋,葭川,E,1055,流心（中央）,0.2,千葉市,晴れ,20.3,17.6,1.91,0.52,0.04,,7.6,7.3,2.7,6,6,,,3.9,0.087,0.026,0.00007,0.011,,<0.0003,<0.1,0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.34,1.8,>30.0,0.2,2.1,,<0.005,<0.01,0.1,<0.1,<0.02,,1.8,,0.075,,,3.2,,300,,930,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11071,20200612,日本橋,葭川,E,1100,流心（中央）,0.2,千葉市,曇り,28.8,24.5,3.28,0.2,0.04,,7.6,6.6,2.5,7,6,4.90E+04,<0.5,2.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.04,<0.0002,<0.001,<0.1,<0.00007,<0.002,<0.0003
