地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11071,20190823,日本橋,葭川,E,835,流心（中央）,0.2,千葉市,曇り,27.1,25,3.32,2.07,0.08,,7.7,3.4,4.1,10,2,,,9.5,0.12,0.008,0.00012,0.0096,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20190920,日本橋,葭川,E,840,流心（中央）,0.2,千葉市,晴れ,24.2,20.4,3.47,0.77,0.03,,7.7,6.7,1,8,<1,2.20E+04,<1,6.6,0.087,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.13,1,4.1,>30.0,0.4,5.1,,<0.005,,,,,,1.1,,0.087,,,1.6,,750,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20191003,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,27.4,21.2,3.57,0.75,0.03,,7.7,4.7,3.8,9.3,<1,,,8.1,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20191120,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,晴れ,13.2,13.1,3.16,1.28,0.05,,7.7,6.1,6.1,8.2,<1,,,9.1,0.095,0.011,0.00006,0.0033,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,<0.08,1.4,4.2,>30.0,0.4,5.6,,<0.005,<0.01,<0.1,<0.1,<0.02,,3.3,,0.083,,,4.6,,720,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20191211,日本橋,葭川,E,815,流心（中央）,0.2,千葉市,晴れ,10.3,13.2,3,1.35,0.06,,7.6,7.3,5.3,6.6,1,1.40E+04,<1,7.5,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200122,日本橋,葭川,E,845,流心（中央）,0.2,千葉市,曇り,5.2,8.2,2.9,1.32,0.06,,7.6,7.2,3.7,7,1,,,8.1,0.095,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,<0.08,1.1,5,>30.0,0.3,6.1,,,,,,,,1.4,,0.066,,,4.1,,630,,1800,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200221,日本橋,葭川,E,820,流心（中央）,0.2,千葉市,晴れ,10.2,10.5,2.9,0.76,0.03,,7.6,6.7,3.5,6.5,1,,,7.5,0.1,0.01,0.00017,0.0039,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,0.2,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200305,日本橋,葭川,E,1040,流心（中央）,0.2,千葉市,晴れ,14.1,11.7,3.45,2.59,0.1,,7.6,8.6,2.9,4.2,6,1.70E+04,<1,2.7,0.096,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,<0.08,0.22,1.9,>30.0,0.1,2.1,,0.006,,,,,,0.53,,0.076,,,2.8,,240,,670,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190417,新花見川橋,印旛放水路下流,C,1045,流心（中央）,0.2,千葉市,曇り,19.9,16.2,3.06,-5.03,<0.01,,7.8,8,1.8,4.9,3,,,2.2,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190523,新花見川橋,印旛放水路下流,C,1115,流心（中央）,0.2,千葉市,晴れ,27.1,24,2.94,6.8,0.08,,7.7,6.3,2.5,5.8,6,,,1.3,0.12,0.007,0.00007,0.0024,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.45,0.03,0.66,>30.0,1.8,0.69,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.23,,0.099,,,2.4,,1900,,6000,<0.05,,0.01,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11080,20190606,新花見川橋,印旛放水路下流,C,955,流心（中央）,0.2,千葉市,晴れ,28,25.5,3.18,13.4,0.15,,7.8,5.2,2.3,6.6,5,7.90E+02,<1,2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190725,新花見川橋,印旛放水路下流,C,1030,流心（中央）,0.2,千葉市,曇り,31,27.5,3.8,6.47,0.05,,7.8,7.1,4.4,5.1,4,,,1.8,0.13,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.39,0.04,1.2,>30.0,1.5,1.2,<0.005,,,,,,<0.0006,0.08,,0.084,,,2.2,,1700,,5100,<0.05,<0.002,,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.07,0.0009,<0.001,<0.1,<0.00007,<0.002,<0.0003
11080,20190802,新花見川橋,印旛放水路下流,C,1015,流心（中央）,0.2,千葉市,晴れ,35.5,30.8,2.99,10.1,0.11,,8.6,12,3.6,7.9,14,,,1.7,0.1,0.004,<0.00006,0.0008,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190905,新花見川橋,印旛放水路下流,C,1100,流心（中央）,0.2,千葉市,曇り,29.7,27.4,3.68,10.7,0.09,,7.7,3,2.2,3.5,4,3.30E+02,<1,1.9,0.15,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.41,0.05,1.1,>30.0,1.8,1.1,,<0.005,,,,,,0.33,,0.096,,,2.3,,2000,,6200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20191016,新花見川橋,印旛放水路下流,C,1040,流心（中央）,0.2,千葉市,曇り,17.5,19.8,3.14,9.97,0.1,,7.5,4.7,1.1,3.1,4,,,1.8,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20191113,新花見川橋,印旛放水路下流,C,1005,流心（中央）,0.2,千葉市,曇り,16.2,17.1,3.08,11.7,0.13,,7.7,7.2,1.2,2.9,3,,,3.6,0.092,0.009,0.00011,0.0018,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.36,0.06,3.3,>30.0,1.3,3.3,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.1,,0.083,,,1.4,,1600,,4900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20191206,新花見川橋,印旛放水路下流,C,1020,流心（中央）,0.2,千葉市,曇り,8.6,11.2,2.92,-0.17,<0.01,,7.6,9.5,<0.5,4.3,9,3.30E+03,<1,2.1,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200109,新花見川橋,印旛放水路下流,C,1000,流心（中央）,0.2,千葉市,晴れ,14.9,9.2,3.24,8.43,0.08,,7.7,9.9,1.1,2.8,3,,,4,0.19,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,0.001,<0.0002,,,,<0.001,<0.001,0.21,0.06,3.4,>30.0,0.8,3.4,,,,,,,,0.16,,0.16,,,1.3,,950,,2600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200220,新花見川橋,印旛放水路下流,C,1005,流心（中央）,0.2,千葉市,晴れ,13,11.5,3.24,7.48,0.07,,7.7,9.5,1.4,3.5,2,,,4.1,0.12,0.015,0.00014,0.0033,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200311,新花見川橋,印旛放水路下流,C,1020,流心（中央）,0.2,千葉市,晴れ,18.9,15.6,3.16,14,0.13,,7.8,9.7,1.4,3.8,8,1.30E+03,<1,3.4,0.12,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,0.001,<0.0002,,,,<0.001,<0.001,0.21,0.07,3.1,>30.0,0.7,3.1,,<0.005,,,,,,0.08,,0.11,,,1.8,,880,,2500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190422,八千代橋,海老川,E,935,流心（中央）,0.4,船橋市,晴れ,23.5,19.1,2.03,6.71,0.19,,7.5,4.4,2.1,5.8,2,,,6.5,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.1,,990,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190422,八千代橋,海老川,E,1250,流心（中央）,0.2,船橋市,晴れ,27,20.7,0.78,1.89,0.13,,7.6,5.2,1.6,5.1,2,,,4.4,0.39,0.007,,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.24,2.5,>30.0,,2.7,,,,,,,,1,,0.33,,,2.7,,2200,,8200,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190508,八千代橋,海老川,E,935,流心（中央）,0.4,船橋市,快晴,18,17.3,2.1,3.94,0.1,,7.6,5.3,1.8,5.3,2,,,6.6,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.8,,610,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190508,八千代橋,海老川,E,1240,流心（中央）,0.2,船橋市,快晴,20,19.2,1.1,0.3,0.01,,7.7,5.3,1.6,4.8,2,,,5.2,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,3.1,>30.0,,3.3,,,,,,,,1.3,,0.35,,,3.6,,1500,,5700,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,1020,流心（中央）,0.3,船橋市,晴れ,26.5,22.7,1.5,0.28,0.02,,7.5,5.5,1.3,5,3,,,5.4,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,1215,流心（中央）,0.4,船橋市,晴れ,25,22,1.85,0,0,,7.7,6.9,2.8,4.6,4,,,5.2,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,1411,流心（中央）,0.5,船橋市,晴れ,26.2,21.9,2.37,1.75,0.03,,8.1,11,5.5,6.1,4,,,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,1608,流心（中央）,0.5,船橋市,晴れ,25.8,21.8,2.63,4.14,0.08,,7.8,10,1.9,5.6,4,,,5.1,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,1808,流心（中央）,0.5,船橋市,晴れ,23,20.8,2.3,3.71,0.08,,7.8,8.2,1.8,5.2,4,,,5.2,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,2008,流心（中央）,0.3,船橋市,快晴,20.5,20.4,1.7,3.18,0.09,,7.7,6.1,1.6,5,3,,,5.2,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190516,八千代橋,海老川,E,2208,流心（中央）,0.2,船橋市,快晴,19.5,19.8,1.23,0.23,0.01,,7.8,5.7,1.6,5.2,2,,,5.2,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,6,流心（中央）,0.4,船橋市,晴れ,18.5,19.6,1.9,0.27,0.03,,7.7,5.4,1.5,4.7,2,,,5,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,213,流心（中央）,0.5,船橋市,晴れ,17.3,19.2,2.75,2.55,0.05,,7.7,4.6,1.8,4.4,2,,,4.7,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,412,流心（中央）,0.5,船橋市,快晴,17,18.6,2.77,2.81,0.05,,7.7,4.1,1.5,6,2,,,5.1,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,618,流心（中央）,0.4,船橋市,快晴,20.8,18.6,2.24,5.1,0.12,,7.6,4.3,1.8,5.5,2,,,5.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,810,流心（中央）,0.3,船橋市,晴れ,24,20.4,1.51,3.04,0.1,,7.7,3.7,1.5,5.1,2,,,5.6,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190517,八千代橋,海老川,E,1012,流心（中央）,0.3,船橋市,晴れ,26.8,21.3,1.46,0.53,0.09,,7.7,3.6,2,3.7,4,,,4.3,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190605,八千代橋,海老川,E,930,流心（中央）,0.3,船橋市,曇り,25,21.7,1.74,5.1,0.15,,7.6,4.2,2.5,5.1,3,1.30E+05,<0.5,5.8,0.45,0.008,0.00008,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.2,0.33,3.8,>30.0,0.6,4.2,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,<0.0006,0.97,,0.41,,,3.2,,680,,2900,0.07,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.07,0.0005,<0.001,<0.1,<0.00007,<0.002,<0.0003
11090,20190605,八千代橋,海老川,E,1345,流心（中央）,0.2,船橋市,曇り,26.5,24,1.12,0,0,,8.4,11,16,9.3,21,3.30E+04,,4.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.3,,1400,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190703,八千代橋,海老川,E,935,流心（中央）,0.3,船橋市,曇り,29,23.2,1.27,5.26,0.21,,7.7,3.9,3.5,4.8,2,,,4.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3,>30.0,,3.2,,,,,,,,0.7,,0.26,,,1.5,,1600,,5200,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190703,八千代橋,海老川,E,1325,流心（中央）,0.2,船橋市,曇り,29.5,25.2,1.23,0.23,0.09,,7.7,2,1.3,4.1,7,,,3.4,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.7,,2500,,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190801,八千代橋,海老川,E,930,流心（中央）,0.3,船橋市,晴れ,31.5,26.4,1.32,6.24,0.25,,7.8,4.5,1.4,4.8,2,7.90E+04,<0.5,5.2,0.29,0.007,0.00012,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.16,0.23,3.8,>30.0,,4,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.4,,0.19,,,3.2,,540,,1800,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190801,八千代橋,海老川,E,1425,流心（中央）,0.4,船橋市,晴れ,34,32.5,1.82,0,0,,8.8,16,6.9,9.5,19,7.90E+03,,3.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.9,,1400,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190906,八千代橋,海老川,E,930,流心（中央）,0.5,船橋市,晴れ,29,26.7,2.35,0,0,,7.5,3.6,1.4,3.2,1,,,5.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,1100,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190906,八千代橋,海老川,E,1330,流心（中央）,0.4,船橋市,晴れ,32,28,2.21,1.4,0.03,,7.6,5.2,1,3.6,1,,,6.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,4.5,>30.0,,4.7,,,,,,,,0.36,,0.27,,,2.6,,760,,3000,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,1027,流心（中央）,0.1,船橋市,晴れ,27.1,23.6,1.14,0.7,0.04,,7.5,5.3,1.2,3.8,2,,,4.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,1213,流心（中央）,0.1,船橋市,晴れ,30,23.8,1.7,0.45,0.01,,7.6,5,1.5,3.5,2,,,4.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,1410,流心（中央）,0.1,船橋市,晴れ,29.7,24.5,2.46,0.91,0.02,,7.7,6.9,2.2,4.5,2,,,4.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,1623,流心（中央）,0.5,船橋市,晴れ,25.9,23.6,2.68,3.13,0.09,,7.7,6.7,1.8,3.7,3,,,4.4,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,1830,流心（中央）,0.5,船橋市,快晴,23,22.4,2.31,2.58,0.05,,7.8,6.7,1.5,3.6,2,,,5.7,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,2038,流心（中央）,0.4,船橋市,快晴,22,22.1,1.86,1.08,0.03,,7.8,6.8,1.3,3.9,2,,,5.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190926,八千代橋,海老川,E,2215,流心（中央）,0.1,船橋市,快晴,21.6,21.8,1.72,0.86,0.07,,7.7,6.3,1.2,3.9,1,,,6.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,17,流心（中央）,0.1,船橋市,快晴,20.4,21.5,2.04,0.42,0.03,,7.8,5.5,1.2,4.4,1,,,5.7,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,210,流心（中央）,0.1,船橋市,快晴,19.6,21.3,2.59,0.42,0.02,,7.7,5,1.4,4.1,1,,,5.4,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,418,流心（中央）,0.1,船橋市,快晴,19.4,20.8,2.68,1.1,0.03,,7.7,5.5,1.3,4.1,1,,,5.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,622,流心（中央）,0.4,船橋市,快晴,19.6,20.4,2.2,3.09,0.07,,7.7,5.7,1.3,4,1,,,6.7,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,823,流心（中央）,0.3,船橋市,快晴,25.1,22.1,1.46,2.39,0.08,,7.7,5.2,1,4.2,1,,,6.1,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190927,八千代橋,海老川,E,1020,流心（中央）,0.2,船橋市,晴れ,26.1,23.6,1.08,0.84,0.03,,7.7,4.4,1.4,2.6,1,,,4.5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20191003,八千代橋,海老川,E,930,流心（中央）,0.5,船橋市,晴れ,27.4,22.9,2.74,1.66,0.14,,7.5,5.1,1,4.4,1,,,6.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.9,,630,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
