地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10920,20230410,粟倉橋,小糸川上流,B,1220,流心（中央）,0.17,千葉県,晴れ,21.1,16,0.87,0.48,0.11,,8.2,9.9,0.7,6.5,1,,0.97,0.17,,,,,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.9,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20230519,粟倉橋,小糸川上流,B,1015,流心（中央）,0.17,千葉県,曇り,25.7,20.3,0.89,0.52,0.1,,8.2,8.2,1.3,6.6,3,,1.2,0.24,0.001,,,,2.10E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,0.05,0.64,>30.0,0.1,0.69,<0.005,,,,,,,0.12,,,,,8.6,,43,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20230606,粟倉橋,小糸川上流,B,1132,流心（中央）,0.15,千葉県,曇り,25.8,19.1,0.75,1.03,0.22,,8.1,8,0.8,7,5,,1.2,0.13,,,,,2.90E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.5,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20230703,粟倉橋,小糸川上流,B,1025,流心（中央）,0.11,千葉県,薄曇り,28.2,23.2,0.57,0.61,0.16,,8.2,8.1,1,7.4,3,,0.91,0.16,0.001,,,,3.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.46,>30.0,,0.49,,<0.005,<0.01,0.2,<0.1,<0.02,,0.06,,,,,8.2,,34,,18,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20230801,粟倉橋,小糸川上流,B,1038,流心（中央）,0.14,千葉県,晴れ,33.5,26.1,0.7,0.64,0.15,,8.3,8,1.1,7.5,5,,0.95,0.15,,,,,1.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,9,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20230904,粟倉橋,小糸川上流,B,843,流心（中央）,0.11,千葉県,曇り,27,23.4,0.59,0.44,0.14,,8.2,6.8,1.7,8.7,17,,1.6,0.33,,,,,2.40E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.9,>30.0,,0.94,,,,,,,,,,,,,15,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20231003,粟倉橋,小糸川上流,B,1019,流心（中央）,0.15,千葉県,晴れ,28.2,21.1,0.78,1.48,0.32,,8,8.3,1,9.3,8,,0.76,0.077,,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,9.4,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20231114,粟倉橋,小糸川上流,B,924,流心（中央）,0.08,千葉県,晴れ,12.3,10.5,0.4,0.25,0.1,,8.2,9.6,0.9,6.1,<1,,1.4,0.31,0.001,,,,4.30E+02,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.13,0.05,0.9,>30.0,0.1,0.95,<0.005,,,,,,,0.16,,,,,10,,54,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20231211,粟倉橋,小糸川上流,B,1135,流心（中央）,0.06,千葉県,曇り,16.5,10.8,0.31,0.3,0.14,,8.2,10,0.9,5.4,<1,,1.3,0.25,,,,,3.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.1,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20240111,粟倉橋,小糸川上流,B,1210,流心（中央）,0.07,千葉県,晴れ,10.2,7.6,0.36,0.54,0.22,,8.2,11,1.3,6.5,1,,0.91,0.18,0.001,,,,1.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.65,>30.0,,0.68,,,,,,,,0.1,,,,,8.1,,43,,28,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20240208,粟倉橋,小糸川上流,B,1038,流心（中央）,0.06,千葉県,薄曇り,8.7,6.5,0.33,0.25,0.14,,8.2,11,1.1,6.1,1,,1.3,0.18,,,,,6.40E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.8,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20240307,粟倉橋,小糸川上流,B,923,流心（中央）,0.12,千葉県,晴れ,8.2,7.7,0.62,0.42,0.13,,8,10,1.1,6.3,3,,1.3,0.15,,,,,2.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.76,>30.0,,0.79,,,,,,,,,,,,,7.4,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20230519,八千代橋,小糸川下流,C,951,流心（中央）,0.07,千葉県,曇り,24.2,19.1,0.39,1.86,0.55,,8,7.9,1.3,5.4,7,,1,0.21,0.001,,,,5.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.55,>30.0,,0.59,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20230703,八千代橋,小糸川下流,C,947,流心（中央）,0.06,千葉県,薄曇り,28.2,21,0.33,1.07,0.34,,8,7.5,1,5.7,7,,0.95,0.2,0.002,,,,5.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.5,>30.0,,0.53,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20231114,八千代橋,小糸川下流,C,902,流心（中央）,0.14,千葉県,晴れ,13,11.6,0.28,0.65,0.3,,8.1,9.3,0.6,4.1,2,,1,0.23,0.001,,,,6.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.65,>30.0,,0.68,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20240111,八千代橋,小糸川下流,C,1145,流心（中央）,0.11,千葉県,晴れ,8.5,9.9,0.23,0.9,0.43,,8.1,9.8,1.2,4.7,4,,1,0.21,0.001,,,,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.67,>30.0,,0.7,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230410,人見橋,小糸川下流,C,1108,流心（中央）,0.16,千葉県,晴れ,19,17.6,0.84,2.22,0.08,,8.1,10,1.6,3,6,,0.52,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.3,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230519,人見橋,小糸川下流,C,835,流心（中央）,0.16,千葉県,曇り,24.2,20.6,0.84,5.25,0.15,,8,7.8,1.5,4,8,,0.64,0.1,0.003,<0.00006,<0.0006,,1.90E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.8,<0.03,0.16,>30.0,,0.19,<0.005,,,,,,,0.09,,,,,5.4,,3400,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230606,人見橋,小糸川下流,C,856,流心（中央）,0.41,千葉県,曇り,23.6,20.2,2.05,11.3,0.14,,7.7,6.9,0.8,6.2,8,,1.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.1,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230703,人見橋,小糸川下流,C,850,流心（中央）,0.14,千葉県,薄曇り,28.4,24.9,0.72,5.62,0.13,,7.9,5.3,1.6,5.2,10,,0.83,0.15,0.004,,,,6.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.23,>30.0,,0.26,,<0.005,<0.01,0.1,<0.1,<0.02,,0.25,,,,,6.7,,3200,,11000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230801,人見橋,小糸川下流,C,910,流心（中央）,0.27,千葉県,薄曇り,31,27.4,1.39,4.66,0.1,,7.8,4.8,1.6,5.5,15,,0.89,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.7,,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230904,人見橋,小糸川下流,C,950,流心（中央）,0.53,千葉県,雨,27.6,25.3,2.67,17.6,0.14,,7.7,5.6,1.5,6.2,9,,1.1,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.54,>30.0,,0.57,,,,,,,,,,,,,9.2,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20231003,人見橋,小糸川下流,C,921,流心（中央）,0.51,千葉県,晴れ,24.1,21.6,2.55,14.7,0.11,,7.8,7,<0.5,6.4,10,,0.91,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.8,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20231114,人見橋,小糸川下流,C,818,流心（中央）,0.47,千葉県,晴れ,13,13.9,2.38,10.5,0.08,,7.8,7.1,1.1,2.5,4,,1.1,0.17,0.012,<0.00006,<0.0006,,3.60E+02,<0.0003,<0.1,<0.001,<0.005,0.003,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.64,0.04,0.46,>30.0,,0.5,<0.005,,,,,,,0.28,,,,,7,,2800,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20231211,人見橋,小糸川下流,C,845,流心（中央）,0.38,千葉県,曇り,13.4,13.4,1.92,4.51,0.05,,7.8,7.5,1,2.5,3,,1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.8,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20240111,人見橋,小糸川下流,C,835,流心（中央）,0.49,千葉県,晴れ,6.7,9.1,2.46,6.46,0.05,,7.9,8.8,2,2.3,3,,1,0.1,0.014,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.47,>30.0,,0.5,,,,,,,,0.14,,,,,6.8,,3600,,13000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20240208,人見橋,小糸川下流,C,940,流心（中央）,0.41,千葉県,薄曇り,6.5,8.6,2.05,7.56,0.08,,7.8,9.2,1.1,3.9,4,,1.3,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.4,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20240307,人見橋,小糸川下流,C,816,流心（中央）,0.43,千葉県,晴れ,7.2,7.8,2.17,6.01,0.05,,7.8,10,1.1,7.2,15,,1.3,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.77,25,,0.8,,,,,,,,,,,,,7.3,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20230519,平川橋,矢那川,,1035,流心（中央）,0.15,千葉県,曇り,24.9,20.5,0.3,0.19,0.08,,7.9,8.9,1.4,4.6,9,,1.2,0.095,0.004,,,,1.60E+03,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.72,>30.0,,0.75,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20230703,平川橋,矢那川,,946,流心（中央）,0.15,千葉県,晴れ,28.7,24.5,0.3,0.21,0.1,,8.1,8.1,1.7,5.1,11,,1.1,0.086,0.003,,,,1.20E+03,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.65,>30.0,,0.68,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20231114,平川橋,矢那川,,1241,流心（中央）,0.12,千葉県,晴れ,22.8,14.2,0.24,0.02,0.01,,8.1,10,3,5.9,27,,1,0.12,0.003,,,,1.00E+03,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.39,21,,0.42,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20240111,平川橋,矢那川,,1110,流心（中央）,0.07,千葉県,晴れ,8.1,7.2,0.37,0.5,0.18,,8.1,11,5.4,7.8,45,,1.3,0.15,0.007,,,,2.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.33,20,,0.36,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20230519,富士見橋,矢那川,,900,流心（中央）,0.12,千葉県,曇り,25.1,22.2,0.62,0.34,0.04,,7.6,5.6,1.1,3.7,9,,1.3,0.12,0.005,,,,1.20E+03,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.32,0.04,0.48,>30.0,,0.52,<0.005,,,,,,,0.27,,,,,6.4,,1400,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20230703,富士見橋,矢那川,,910,流心（中央）,0.09,千葉県,曇り,29.1,25.6,0.48,0.64,0.08,,7.8,6.1,1.4,5.2,14,,1.2,0.12,0.006,,,,5.70E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.54,>30.0,,0.57,,<0.005,<0.01,<0.1,0.1,<0.02,,0.24,,,,,5.9,,970,,3100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20231114,富士見橋,矢那川,,935,流心（中央）,0.23,千葉県,晴れ,15.2,13.2,1.15,1.36,0.06,,7.7,8,1.3,3.4,3,,1.4,0.12,0.002,,,,2.80E+03,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.19,0.04,0.73,>30.0,,0.77,<0.005,,,,,,,0.32,,,,,6.8,,850,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20240111,富士見橋,矢那川,,915,流心（中央）,0.27,千葉県,晴れ,7.3,7.4,1.35,3.47,0.16,,7.8,9.5,2,3.5,2,,1.8,0.14,0.002,,,,1.00E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.78,>30.0,,0.83,,,,,,,,0.49,,,,,5.8,,1200,,4000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230410,岩田橋,小櫃川上流,A,836,流心（中央）,0.14,千葉県,晴れ,15.6,14.9,0.7,2.24,0.38,,7.9,9.4,1.3,5.6,6,,0.77,0.13,,,,,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,5.6,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230519,岩田橋,小櫃川上流,A,815,流心（中央）,0.39,千葉県,曇り,23.3,20.9,1.95,3.25,0.24,,7.9,8.1,1.6,5.2,5,,0.61,0.096,<0.001,,,,1.40E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,0.27,>30.0,<0.1,0.3,<0.005,,,,,,,<0.03,,,,,6,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230606,岩田橋,小櫃川上流,A,844,流心（中央）,0.32,千葉県,晴れ,25,19.2,1.64,5.6,0.39,,7.8,8.4,1.6,6.7,31,,1,0.098,,,,,4.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,6.6,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230703,岩田橋,小櫃川上流,A,1153,流心（中央）,0.21,千葉県,曇り,33,24.3,1.09,1.63,0.2,,8.2,9,1.8,5.5,8,,0.74,0.12,0.001,,,,1.90E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.35,>30.0,,0.38,,<0.005,<0.01,0.1,<0.1,<0.02,<0.0006,<0.03,,,,,5.6,,26,,9,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.06,<0.0002,0.0000001,0.0000001,0.0000049,0.0000049,0.000005,<0.0006,,,,,
10970,20230801,岩田橋,小櫃川上流,A,1031,流心（中央）,0.31,千葉県,薄曇り,33,27,1.55,2.43,0.18,,8,8,1.3,5.6,6,,0.77,0.11,,,,,9.10E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.3,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230904,岩田橋,小櫃川上流,A,1413,流心（中央）,0.22,千葉県,曇り,25.5,25.2,1.1,2.57,0.26,,7.8,7.2,3.1,8.1,26,,0.92,0.2,,,,,5.90E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.61,20.5,,0.64,,,,,,,,,,,,,9.4,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20231003,岩田橋,小櫃川上流,A,1145,流心（中央）,0.22,千葉県,晴れ,26.6,22.2,1.13,2.21,0.27,,8,8.9,1.3,4.8,17,,0.82,0.12,,,,,3.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,6.1,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20231114,岩田橋,小櫃川上流,A,1128,流心（中央）,0.12,千葉県,晴れ,16.6,13,0.61,2.1,0.35,,8,10,0.9,4.2,5,,0.89,0.12,0.001,,,,3.60E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,0.32,>30.0,<0.1,0.35,<0.005,,,,,,,0.04,,,,,5.9,,28,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20231211,岩田橋,小櫃川上流,A,1057,流心（中央）,0.13,千葉県,曇り,16,11.2,0.68,1.87,0.35,,8,10,1,4.1,4,,0.87,0.12,,,,,2.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.9,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20240111,岩田橋,小櫃川上流,A,843,流心（中央）,0.15,千葉県,薄曇り,6.1,7.6,0.76,2.52,0.4,,7.9,10,1.1,4.2,4,,0.91,0.11,0.001,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.55,>30.0,,0.58,,,,,,,,<0.03,,,,,5.7,,30,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20240208,岩田橋,小櫃川上流,A,1027,流心（中央）,0.15,千葉県,晴れ,7.8,7.8,0.75,2.1,0.33,,7.9,10,1.2,4.6,4,,1.1,0.12,,,,,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.3,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20240307,岩田橋,小櫃川上流,A,1000,流心（中央）,0.3,千葉県,晴れ,7.4,8.8,1.5,5.13,0.46,,7.9,11,1.1,5.8,9,,0.94,0.072,,,,,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.52,>30.0,,0.55,,,,,,,,,,,,,6.1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20230519,門生橋,小櫃川上流,A,1100,流心（中央）,0.07,千葉県,曇り,24,19.9,0.15,0.1,0.09,,8.4,9.6,0.7,3.2,<1,,0.53,0.068,0.001,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.18,>30.0,,0.21,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20230703,門生橋,小櫃川上流,A,1320,流心（中央）,0.1,千葉県,薄曇り,30,24.9,0.2,0.09,0.17,,8.6,9.6,1.1,4.7,2,,0.58,0.1,0.007,,,,1.90E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.25,>30.0,,0.28,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20231114,門生橋,小櫃川上流,A,1033,流心（中央）,0.11,千葉県,晴れ,14.3,10.2,0.23,0.15,0.15,,8.2,10,0.7,4.2,2,,0.58,0.056,<0.001,,,,9.60E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.54,>30.0,,0.57,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20240111,門生橋,小櫃川上流,A,953,流心（中央）,0.1,千葉県,薄曇り,8,6.1,0.21,0.18,0.16,,8.3,12,1.1,3.2,<1,,0.65,0.077,<0.001,,,,1.40E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.39,>30.0,,0.42,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230410,小櫃橋,小櫃川下流,B,1010,流心（中央）,0.26,千葉県,晴れ,19.8,16.8,1.32,7.67,0.2,,7.8,6.9,1.5,4.7,10,,1,0.12,,,,,4.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.6,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230519,小櫃橋,小櫃川下流,B,941,流心（中央）,0.22,千葉県,曇り,24.5,23,1.14,3.9,0.17,,7.7,6.3,2.1,5,10,,0.77,0.12,0.005,<0.00006,<0.0006,,3.80E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.14,<0.03,0.16,>30.0,0.1,0.19,<0.005,,,,,,,<0.03,,,,,6,,130,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230606,小櫃橋,小櫃川下流,B,1010,流心（中央）,0.23,千葉県,曇り,24.7,21.3,1.18,10,0.27,,7.8,7.6,1.1,6.3,17,,1.2,0.1,,,,,1.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.4,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230703,小櫃橋,小櫃川下流,B,820,流心（中央）,0.26,千葉県,曇り,28.5,26.3,1.32,8.24,0.24,,8.1,5.5,1.9,5.6,8,,0.92,0.12,0.002,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.44,>30.0,,0.47,,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,,,,5.7,,29,,18,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230801,小櫃橋,小櫃川下流,B,820,流心（中央）,0.22,千葉県,薄曇り,29.5,29.6,1.13,6.08,0.22,,7.7,4.5,2.8,5.7,7,,0.75,0.15,,,,,2.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.7,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
