地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10940,20220408,人見橋,小糸川下流,C,1232,流心（中央）,0.13,千葉県,晴れ,21.8,18,0.68,4.88,0.14,,7.8,8.7,1,5.9,16,,1.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,6.2,,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20220516,人見橋,小糸川下流,C,930,流心（中央）,0.25,千葉県,時々雨,14.3,15.8,1.25,12.3,0.3,,8,9,1.4,7.3,35,,1.1,0.15,0.006,<0.00006,0.003,,1.10E+03,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,0.53,>30.0,,0.56,<0.005,,,,,,,0.07,,,,,7,,100,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20220613,人見橋,小糸川下流,C,825,流心（中央）,0.09,千葉県,晴れ,23.5,21.4,0.45,0.46,0.02,,8,7.3,3.5,5.5,10,,1.1,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.4,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20220713,人見橋,小糸川下流,C,855,流心（中央）,0.15,千葉県,曇り,28.4,25,0.78,2.72,0.11,,7.8,5.5,1.7,4.7,17,,0.95,0.18,0.003,,,,2.10E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.24,>30.0,,0.27,,<0.005,<0.01,<0.1,0.1,<0.02,,0.21,,,,,6,,3100,,10000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20220810,人見橋,小糸川下流,C,831,流心（中央）,0.16,千葉県,晴れ,30.8,27.6,0.82,0.79,0.03,,7.9,6,1.4,5.4,17,,0.86,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.4,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20220914,人見橋,小糸川下流,C,1130,流心（中央）,0.23,千葉県,晴れ,30.1,25.5,1.15,3.76,0.06,,7.8,6.2,0.9,5.6,7,,1,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.42,>30.0,,0.45,,,,,,,,,,,,,5.5,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20221011,人見橋,小糸川下流,C,1050,流心（中央）,0.18,千葉県,晴れ,24.4,20,0.9,10.3,0.21,,7.9,7.8,1.5,7.2,17,,1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.6,,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20221108,人見橋,小糸川下流,C,833,流心（中央）,0.24,千葉県,晴れ,17.3,15.7,1.23,9.84,0.12,,7.8,7.1,0.8,2.7,3,,0.83,0.13,0.002,<0.00006,<0.0006,,5.70E+02,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.66,0.03,0.42,>30.0,,0.45,<0.005,,,,,,,0.24,,,,,3.5,,2900,,9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20221221,人見橋,小糸川下流,C,818,流心（中央）,0.21,千葉県,晴れ,7.2,8.8,1.09,0.26,0,,7.8,9.1,0.8,3.4,2,,1.1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.9,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230105,人見橋,小糸川下流,C,829,流心（中央）,0.26,千葉県,快晴,6.1,6.3,1.3,3.9,0.06,,8,10,0.9,4.4,2,,1.2,0.19,0.006,,,,5.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.73,>30.0,,0.76,,,,,,,,0.21,,,,,7,,950,,4000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230208,人見橋,小糸川下流,C,1123,流心（中央）,0.22,千葉県,薄曇り,9.5,11.1,1.13,0.91,0.01,,7.9,9.6,0.8,3.9,3,,1.2,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.4,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20230303,人見橋,小糸川下流,C,917,流心（中央）,0.22,千葉県,薄曇り,8.1,9.7,1.1,3.21,0.05,,7.8,8.2,1.3,5.7,6,,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.64,>30.0,,0.68,,,,,,,,,,,,,7.1,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20220516,平川橋,矢那川,,1038,流心（中央）,0.13,千葉県,雨,14.6,16.3,0.65,1.42,0.3,,7.9,9.6,1.5,5,15,,1.4,0.096,0.012,,,,1.10E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.82,>30.0,,0.85,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20220713,平川橋,矢那川,,1305,流心（中央）,0.1,千葉県,時々雨,25.6,24.6,0.51,0.2,0.06,,7.8,7.4,3.4,8.1,37,,1.5,0.14,0.016,,,,4.00E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.66,>30.0,,0.7,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20221108,平川橋,矢那川,,1251,流心（中央）,0.07,千葉県,晴れ,20.2,16.1,0.38,0.13,0.06,,8.1,10,3,5.3,19,,1.2,0.1,0.003,,,,3.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.63,>30.0,,0.66,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20230105,平川橋,矢那川,,946,流心（中央）,0.1,千葉県,晴れ,12,6.2,0.2,0.13,0.05,,7.9,11,1.2,2.8,2,,1.4,0.065,0.002,,,,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1,>30.0,,1,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20220516,富士見橋,矢那川,,1005,流心（中央）,0.17,千葉県,雨,15.1,16.4,0.85,2.36,0.24,,7.9,9.3,2.2,4.7,19,,1.6,0.1,0.017,,,,3.00E+03,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,0.03,0.89,>30.0,,0.92,<0.005,,,,,,,0.21,,,,,5.6,,51,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20220713,富士見橋,矢那川,,941,流心（中央）,0.11,千葉県,曇り,29.1,25.6,0.58,0.12,0.01,,7.8,5.7,1.5,6.5,16,,1.4,0.13,0.007,,,,3.30E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.68,>30.0,,0.72,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.24,,,,,6.7,,580,,1700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20221108,富士見橋,矢那川,,935,流心（中央）,0.16,千葉県,晴れ,17.8,14.9,0.8,1.08,0.07,,7.8,7.2,0.9,3.5,3,,1.2,0.1,0.003,,,,4.70E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.47,0.04,0.57,>30.0,,0.61,<0.005,,,,,,,0.32,,,,,3,,2100,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20230105,富士見橋,矢那川,,914,流心（中央）,0.17,千葉県,晴れ,9.6,6.1,0.89,1.01,0.06,,7.8,9.9,1.2,4,1,,1.8,0.11,0.006,,,,1.20E+03,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.92,>30.0,,0.97,,,,,,,,0.53,,,,,5.8,,630,,1900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220408,岩田橋,小櫃川上流,A,1010,流心（中央）,0.23,千葉県,快晴,18.2,14.2,1.19,2.46,0.28,,7.8,10,1.5,5.5,10,,0.7,0.1,,,,,2.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220516,岩田橋,小櫃川上流,A,1214,流心（中央）,0.35,千葉県,雨,15.1,15.6,1.76,9.03,0.66,,7.9,9.4,1.3,6.5,14,,0.79,0.094,0.003,,,,7.70E+02,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.38,>30.0,<0.1,0.41,<0.005,,,,,,,0.07,,,,,6,,19,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220613,岩田橋,小櫃川上流,A,1245,流心（中央）,0.23,千葉県,晴れ,27.5,21.6,1.15,2.31,0.26,,8.2,9.8,1,5.3,4,,0.65,0.1,,,,,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220713,岩田橋,小櫃川上流,A,1102,流心（中央）,0.19,千葉県,時々雨,26.8,23.2,0.95,2.65,0.31,,8,7.4,2,6.3,9,,0.9,0.14,0.004,,,,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.41,>30.0,,0.44,,<0.005,<0.01,0.3,0.1,<0.02,,0.07,,,,,7.2,,26,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220810,岩田橋,小櫃川上流,A,1009,流心（中央）,0.22,千葉県,晴れ,34,26.8,1.1,3.54,0.37,,8,7.8,1.3,7.2,14,,0.92,0.11,,,,,3.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.7,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20220914,岩田橋,小櫃川上流,A,1043,流心（中央）,0.21,千葉県,晴れ,27.2,24.3,1.06,2.71,0.33,,8.1,8.8,1.2,5.5,4,,0.7,0.1,,,,,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.37,>30.0,,0.4,,,,,,,,,,,,,5.1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20221011,岩田橋,小櫃川上流,A,925,流心（中央）,0.43,千葉県,晴れ,22.3,19.6,2.15,8.98,0.56,,7.9,8.5,3.2,7.5,7,,0.82,0.076,,,,,4.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.7,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20221108,岩田橋,小櫃川上流,A,1108,流心（中央）,0.21,千葉県,晴れ,21.4,14.4,1.09,1.32,0.15,,8.1,10,0.6,4.6,1,,0.69,0.097,0.001,,,,1.90E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,0.48,>30.0,<0.1,0.51,<0.005,,,,,,,<0.03,,,,,4.5,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20221221,岩田橋,小櫃川上流,A,1112,流心（中央）,0.2,千葉県,薄曇り,9.9,8.6,1,1.96,0.22,,8,11,0.9,3.5,1,,0.84,0.11,,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230105,岩田橋,小櫃川上流,A,1143,流心（中央）,0.21,千葉県,晴れ,8.8,7.1,1.06,1.79,0.22,,8,11,0.8,3.9,2,,0.85,0.1,0.002,,,,3.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.56,>30.0,,0.59,,,,,,,,0.08,,,,,5.5,,29,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230208,岩田橋,小櫃川上流,A,1029,流心（中央）,0.2,千葉県,曇り,11.3,9.7,1.02,2.22,0.25,,8.1,10,0.6,3.9,2,,0.89,0.12,,,,,5.90E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.9,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20230303,岩田橋,小櫃川上流,A,1055,流心（中央）,0.21,千葉県,晴れ,11.6,11.6,1.05,1.69,0.21,,8,10,1.6,4.6,5,,0.87,0.12,,,,,3.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.51,>30.0,,0.54,,,,,,,,,,,,,5.2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20220516,門生橋,小櫃川上流,A,1405,流心（中央）,0.1,千葉県,曇り,14,14.6,0.2,0.7,0.37,,8,10,0.7,4.7,4,,0.45,0.046,0.001,,,,3.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.19,>30.0,,0.22,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20220713,門生橋,小櫃川上流,A,1059,流心（中央）,0.07,千葉県,曇り,26.7,23.9,0.38,0.29,0.26,,8.5,9.2,0.8,4.1,1,,0.41,0.11,0.003,,,,4.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.14,>30.0,,0.17,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20221108,門生橋,小櫃川上流,A,1241,流心（中央）,0.04,千葉県,晴れ,20.2,13,0.09,0.15,0.3,,8.4,11,0.7,3.3,1,,0.39,0.066,0.001,,,,6.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.18,>30.0,,0.21,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20230105,門生橋,小櫃川上流,A,1213,流心（中央）,0.06,千葉県,快晴,6.3,4.4,0.12,0.11,0.3,,8.3,13,0.5,2.7,<1,,0.51,0.072,<0.001,,,,1.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.24,>30.0,,0.27,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20220408,小櫃橋,小櫃川下流,B,1315,流心（中央）,0.21,千葉県,晴れ,19.6,17.6,1.05,6.52,0.23,,8,9.9,1.3,6.6,22,,1.2,0.16,,,,,2.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,5.2,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
