地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11041,20180813,江川橋,村田川,C,1115,流心（中央）,0.2,市原市,晴れ,30.7,24.3,0.45,1.33,0.18,,8,9,0.8,4.5,2,2.40E+04,,1.3,0.065,0.006,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,1.1,>30.0,,1.1,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,<0.03,,0.048,,,2.3,,31,,21,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20180912,江川橋,村田川,C,1030,流心（中央）,0.2,市原市,晴れ,25.5,20.1,0.96,2.74,0.19,,7.9,9.9,0.8,4.3,6,3.30E+04,,1.6,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1,>30.0,,1.1,,,,,,,,0.03,,0.05,,,2.9,,28,,19,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20181002,江川橋,村田川,C,1410,流心（中央）,0.2,市原市,晴れ,27,21.6,1,3.36,0.22,,7.9,9.2,1.1,4.5,4,4.90E+04,,1.3,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,<0.03,0.97,>30.0,<0.1,1,,,,,,,,0.06,,0.043,,,3.2,,27,,18,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20181106,江川橋,村田川,C,1130,流心（中央）,0.2,市原市,曇り,22.7,17.4,0.52,1.54,0.18,,8,9.9,<0.5,2.5,<1,4.90E+04,,1.5,0.059,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,1.2,>30.0,,1.2,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.04,,0.056,,,1.2,,32,,24,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20181206,江川橋,村田川,C,1200,流心（中央）,0.2,市原市,雨,10.3,13,0.66,0.95,0.08,,7.9,10,1.3,3.3,1,7.90E+04,,1.7,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,1.2,>30.0,,1.3,,,,,,,,0.1,,0.064,,,2.1,,35,,38,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20190104,江川橋,村田川,C,1040,流心（中央）,0.2,市原市,晴れ,8.2,8.8,0.68,0.7,0.05,,8,12,0.8,1.8,<1,2.40E+03,,1.6,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.08,0.05,1.4,>30.0,<0.1,1.4,,,,,,,,0.11,,0.059,,,1.4,,29,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20190218,江川橋,村田川,C,1110,流心（中央）,0.2,市原市,晴れ,12.9,10.2,0.54,0.87,0.08,,8,12,1,2.4,1,1.30E+03,,1.7,0.077,0.003,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,1.4,>30.0,,1.4,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.08,,0.059,,,2.9,,32,,22,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20190305,江川橋,村田川,C,1135,流心（中央）,0.2,市原市,晴れ,11,12.1,0.69,3.24,0.31,,7.6,11,1.8,5.2,2,3.30E+05,,1.7,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.1,>30.0,,1.2,,,,,,,,0.07,,0.039,,,3.9,,23,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180412,新村田橋,村田川,C,925,流心（中央）,0.2,市原市,曇り,22.1,17.5,0.96,0.15,<0.01,,7.8,8.8,1,3.4,2,2.40E+04,,2.4,0.079,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,,0.08,1.3,>30.0,,1.4,,,,,,,,0.69,,0.059,,,2.8,,380,,1100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180531,新村田橋,村田川,C,1145,流心（中央）,0.2,市原市,曇り,22.6,19.4,0.81,3.55,0.21,,7.8,8.8,2.9,6.5,1,2.40E+04,,2.3,0.1,0.009,<0.00006,0.0036,,<0.0003,<0.1,0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,0.07,1.1,>30.0,0.1,1.2,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.71,,0.055,,,2.9,,100,,230,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180618,新村田橋,村田川,C,1355,流心（中央）,0.2,市原市,曇り,22.4,19.3,0.55,3.52,0.24,,7.7,8,1.7,4.1,7,3.30E+04,,2.5,0.07,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,,0.1,0.88,>30.0,,0.98,,,,,,,,1,,0.058,,,3.8,,1100,,4000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180713,新村田橋,村田川,C,1110,流心（中央）,0.2,市原市,曇り,32.2,26.1,0.4,2.95,0.32,,7.7,7.8,2.1,5.6,3,3.30E+04,,2.9,0.1,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,0.13,0.07,0.73,>30.0,0.7,0.8,,,,,,,,1.9,,0.089,,,3.9,,920,,3300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180813,新村田橋,村田川,C,1210,流心（中央）,0.19,市原市,晴れ,32,28.4,0.39,3.43,0.29,,7.7,7.9,1.4,6.5,6,3.30E+04,,3.1,0.11,0.011,,,,<0.0003,<0.1,0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.17,0.86,>30.0,,1,<0.005,<0.005,<0.01,<0.1,0.1,<0.02,,1.7,,0.081,,,3.7,,970,,3300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20180912,新村田橋,村田川,C,1230,流心（中央）,0.2,市原市,晴れ,25.1,22.7,0.67,4.81,0.22,,7.7,6.9,0.9,4.3,1,2.40E+05,,2.4,0.094,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,,0.12,0.76,>30.0,,0.88,,,,,,,,0.83,,0.068,,,4,,1200,,4600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20181002,新村田橋,村田川,C,1510,流心（中央）,0.2,市原市,晴れ,27,21.2,1.22,4.53,0.1,,7.7,8.9,1.6,5.9,3,3.30E+04,,2.2,0.076,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,0.12,0.33,0.95,>30.0,0.1,1.2,,,,,,,,0.48,,0.045,,,4.2,,120,,280,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20181106,新村田橋,村田川,C,940,流心（中央）,0.2,市原市,曇り,21.5,18.9,0.58,3.04,0.1,,7.7,8.3,0.5,2.5,1,2.40E+04,,2.1,0.073,0.008,<0.00006,0.0007,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.06,0.93,>30.0,,0.99,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.71,,0.068,,,2,,1000,,3900,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.05,0.0007,<0.001,<0.1,<0.00007,<0.002,<0.0003
11050,20181206,新村田橋,村田川,C,1030,流心（中央）,0.2,市原市,雨,9.6,12.8,0.86,3.51,0.11,,7.7,8.4,1.2,3.3,1,7.90E+03,,2.7,0.08,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,,0.08,1,>30.0,,1,,,,,,,,1.2,,0.076,,,2.9,,950,,3400,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20190104,新村田橋,村田川,C,925,流心（中央）,0.2,市原市,晴れ,7,8,1.12,1.9,0.05,,7.8,10,0.9,2.9,2,7.90E+03,,3.2,0.079,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,0.16,0.06,1.3,>30.0,0.3,1.4,,,,,,,,1.4,,0.077,,,2.6,,520,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20190218,新村田橋,村田川,C,1010,流心（中央）,0.2,市原市,晴れ,8.7,8.6,0.91,3.92,0.12,,7.8,10,0.9,3.8,1,3.30E+03,,3.1,0.12,0.004,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.06,1.5,>30.0,,1.5,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,1.2,,0.1,,,4,,460,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20190305,新村田橋,村田川,C,1020,流心（中央）,0.2,市原市,晴れ,11.4,10.9,1.01,3.53,0.11,,7.4,10,1.8,6.7,4,1.30E+04,,2.3,0.052,,,,,,,,,,,,,<0.002,,,,,,,,,,,,,,,,0.05,1.2,>30.0,,1.3,,,,,,,,0.53,,0.045,,,4.4,,240,,710,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20180406,都橋,都川,E,820,流心（中央）,0.2,千葉市,曇り,19.4,16,3.67,2.78,0.05,,7.9,7.2,1.2,2.3,2,,,2.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20180524,都橋,都川,E,805,流心（中央）,0.2,千葉市,曇り,21.3,18.8,3.11,7.48,0.17,,7.4,8.4,1.6,5.3,11,,,0.94,0.093,0.011,0.00006,0.0046,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,<0.08,<0.03,0.62,>30.0,<0.1,0.65,,<0.005,<0.01,0.3,<0.1,<0.02,,0.04,,0.071,,,<2,,24,,33,0.11,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11060,20180613,都橋,都川,E,820,流心（中央）,0.2,千葉市,曇り,24.3,19.7,2.39,4.88,0.18,,7.9,6.5,<0.5,3,2,3.30E+03,<1,1.3,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.16,0.0011,<0.001,<0.1,<0.00007,<0.002,<0.0003
11060,20180712,都橋,都川,E,750,流心（中央）,0.2,千葉市,晴れ,26.4,24.7,2.46,6.89,0.21,,8,6,0.9,3.3,2,,,1.9,0.1,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.25,0.04,1.7,>30.0,1.1,1.8,,,<0.01,0.1,<0.1,<0.02,,0.16,,0.095,,,<2,,1200,,3700,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20180824,都橋,都川,E,810,流心（中央）,0.2,千葉市,曇り,28.3,25.3,3.29,7.06,0.17,,7.9,6,6.4,4.4,8,,,3,0.22,0.009,0.0002,0.027,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20180920,都橋,都川,E,830,流心（中央）,0.2,千葉市,曇り,22.9,21.6,2.55,4.06,0.11,,7.8,5.4,<0.5,3.5,3,4.90E+03,<1,2,0.096,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.3,0.03,1.6,>30.0,1.4,1.7,,<0.005,,,,,,0.23,,0.087,,,<2,,1500,,4600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20181014,都橋,都川,E,1010,流心（中央）,0.2,千葉市,曇り,18,17.3,2.23,3.3,0.1,,7.7,7.2,0.9,3.8,3,,,2.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20181108,都橋,都川,E,820,流心（中央）,0.2,千葉市,晴れ,16.5,15.9,3.15,10.2,0.22,,7.7,7.4,0.9,3.1,2,,,2.1,0.095,0.004,<0.00006,0.0047,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.2,0.05,2,>30.0,0.8,2.1,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.14,,0.087,,,<2,,1000,,2600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20181213,都橋,都川,E,830,流心（中央）,0.2,千葉市,晴れ,6.8,9,3.47,6.31,0.12,,7.5,9.8,1.8,3.9,5,7.00E+03,<1,2,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20190123,都橋,都川,E,805,流心（中央）,0.2,千葉市,晴れ,4.9,6.8,3.63,8.37,0.14,,7.8,9.7,,3.1,4,,,3.3,0.1,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.16,0.08,2.7,>30.0,0.6,2.9,,,<0.01,0.3,<0.1,<0.02,,0.22,,0.09,,,<2,,800,,1800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20190130,都橋,都川,E,958,流心（中央）,0.2,千葉市,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20190214,都橋,都川,E,820,流心（中央）,0.2,千葉市,曇り,5,7.3,3.22,0.57,0.01,,7.6,9.8,1.3,2.3,2,,,3,0.091,0.004,0.00006,0.0082,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20190313,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,12.1,11.3,3.76,8.67,0.15,,7.6,8.7,0.6,2.7,2,7.90E+03,<1,2.5,0.071,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.11,<0.03,2.3,>30.0,0.4,2.4,,<0.005,,,,,,0.1,,0.053,,,<2,,530,,1200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20180406,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,曇り,20.5,16.3,3.56,0.34,0.01,,7.8,6.7,3.5,5.2,4,,,8.1,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20180524,日本橋,葭川,E,825,流心（中央）,0.2,千葉市,曇り,22.3,19.4,3.1,1.82,0.08,,7.4,8.1,1.7,4.3,6,,,1,0.09,0.027,0.00014,0.0045,,<0.0003,<0.1,0.002,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,<0.08,0.07,0.62,>30.0,<0.1,0.69,,<0.005,<0.01,0.1,<0.1,<0.02,,0.23,,0.075,,,<2,,35,,71,0.08,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11071,20180613,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,曇り,24.8,20.3,2.16,1.12,0.07,,7.9,6,2.9,2.4,1,3.30E+04,<1,7.6,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.08,0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11071,20180712,日本橋,葭川,E,825,流心（中央）,0.2,千葉市,晴れ,30.2,24.6,2.22,0.97,0.06,,7.9,4.1,3.1,7.6,1,,,10,0.1,,,,,<0.0003,<0.1,0.002,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.09,1.3,3.5,>30.0,0.5,4.9,,,<0.01,<0.1,<0.1,<0.02,,5.4,,0.089,,,4,,840,,2500,0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20180824,日本橋,葭川,E,855,流心（中央）,0.2,千葉市,曇り,29.6,26.3,2.62,5.81,0.28,,7.8,5.9,7.3,8.4,11,,,3.3,0.2,0.031,0.0036,0.0096,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20180920,日本橋,葭川,E,840,流心（中央）,0.2,千葉市,曇り,24,20.9,2.71,0.49,0.02,,7.7,5.5,1.7,10,<1,7.90E+03,<1,7.6,0.095,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.17,1.4,3.5,>30.0,0.8,5,,<0.005,,,,,,2.1,,0.083,,,4,,1100,,2800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20181014,日本橋,葭川,E,1025,流心（中央）,0.2,千葉市,曇り,19.4,17.4,2.49,1.52,0.08,,7.6,5.6,4,7.2,2,,,5.7,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20181108,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,晴れ,17.7,16,2.67,0.56,0.02,,7.7,5.8,4.2,7.9,3,,,9.5,0.13,0.013,0.0002,0.012,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.17,1.4,3.8,>30.0,0.8,5.2,,<0.005,<0.01,<0.1,<0.1,<0.02,,4.8,,0.12,,,5,,1300,,3600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20181213,日本橋,葭川,E,900,流心（中央）,0.2,千葉市,晴れ,6.6,9.5,3.61,0.66,0.02,,7.5,6.6,3.2,6.5,1,3.30E+03,<1,9.4,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20190123,日本橋,葭川,E,835,流心（中央）,0.2,千葉市,晴れ,5.1,7.2,3.64,0.98,0.04,,7.8,6.6,,8.6,1,,,7.6,0.076,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,<0.08,1.1,4.9,>30.0,0.4,6.1,,,<0.01,<0.1,<0.1,<0.02,,1.3,,0.06,,,5,,780,,1700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20190130,日本橋,葭川,E,948,流心（中央）,0.2,千葉市,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20190214,日本橋,葭川,E,845,流心（中央）,0.2,千葉市,曇り,5,6.9,3.08,2.02,0.08,,7.5,6.1,3.2,7.7,4,,,9.7,0.14,0.008,0.00011,0.0077,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20190313,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,13.3,11.7,3.73,1.2,0.04,,7.7,5.5,4,9.7,1,1.40E+04,<1,10,0.098,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.12,2.5,4.3,>30.0,0.5,6.8,,<0.005,,,,,,3.2,,0.068,,,5,,920,,2300,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20180412,新花見川橋,印旛放水路下流,C,1025,流心（中央）,0.2,千葉市,曇り,23.6,18.8,3.66,-1.49,<0.01,,8.5,9.7,3.4,5.6,6,,,3.5,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20180516,新花見川橋,印旛放水路下流,C,1050,流心（中央）,0.2,千葉市,晴れ,26.5,23,2.77,8.07,0.1,,7.8,8.1,3.3,3.8,8,,,1.6,0.094,0.001,0.0001,<0.0006,,<0.0003,<0.1,0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,0.2,0.03,1.1,>30.0,0.8,1.2,,<0.005,<0.01,0.1,<0.1,<0.02,,0.14,,0.086,,,<2,,990,,2700,<0.05,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11080,20180614,新花見川橋,印旛放水路下流,C,1040,流心（中央）,0.2,千葉市,曇り,26,22.4,2.68,2.97,0.04,,7.7,6.6,0.9,3.5,4,3.30E+03,<1,1.6,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.1,0.0009,<0.001,<0.1,<0.00007,<0.002,<0.0003
11080,20180718,新花見川橋,印旛放水路下流,C,1100,上層（表層）,0.2,千葉市,晴れ,34.8,31.2,3.77,6.47,0.07,,8.2,8.1,2.2,5.1,9,,,2.1,0.099,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.08,0.05,1.6,>30.0,0.3,1.7,,,<0.01,<0.1,<0.1,<0.02,,0.05,,0.059,,,2,,390,,1000,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
